Input,Output
-14.2000000000166,-0.99802665271532
-14.1000000000166,-0.999309388748534
-14.0000000000166,-0.99060735569714
-13.9000000000166,-0.972007501398877
-13.8000000000166,-0.943695669449599
-13.7000000000166,-0.905954742315509
-13.6000000000167,-0.859161814865016
-13.5000000000167,-0.803784426561529
-13.4000000000167,-0.740375889963648
-13.3000000000167,-0.669569762208981
-13.2000000000167,-0.592073514720659
-13.1000000000167,-0.508661464386733
-13.0000000000167,-0.420167036841806
-12.9000000000167,-0.327474439153489
-12.8000000000167,-0.231509825117807
-12.7000000000167,-0.133232041436523
-12.6000000000167,-0.033623047237862
-12.5000000000167,0.066321897334497
-12.4000000000168,0.165604175431767
-12.3000000000168,0.263231791349613
-12.2000000000168,0.358229282221156
-12.1000000000168,0.449647464519603
-12.0000000000168,0.536572917986261
-11.9000000000168,0.618137112223825
-11.8000000000168,0.693525084765013
-11.7000000000168,0.761983583908126
-11.6000000000168,0.822828594959134
-11.5000000000169,0.875452174680283
-11.4000000000169,0.919328525658042
-11.3000000000169,0.954019249897034
-11.2000000000169,0.979177729147892
-11.1000000000169,0.99455258820223
-11.0000000000169,0.999990206550629
-10.9000000000169,0.995436253307992
-10.8000000000169,0.98093623006978
-10.7000000000169,0.956635016275119
-10.6000000000169,0.922775421619332
-10.5000000000169,0.879695759979725
-10.400000000017,0.827826469095175
-10.300000000017,0.767685809774463
-10.200000000017,0.699874687605675
-10.100000000017,0.625070648906145
-10.000000000017,0.544021110903631
-9.900000000017,0.457535893790439
-9.80000000001701,0.366479129267752
-9.70000000001704,0.271760626427343
-9.60000000001705,0.174326781239766
-9.50000000001705,0.075151120478814
-9.40000000001706,-0.024775425436305
-9.30000000001706,-0.124454423490131
-9.20000000001707,-0.222889914083606
-9.1000000000171,-0.319098362333142
-9.00000000001711,-0.412118485226167
-8.90000000001712,-0.501020856443073
-8.80000000001712,-0.584917192877875
-8.70000000001713,-0.662969230069361
-8.60000000001713,-0.734397097862485
-8.50000000001714,-0.798487112613173
-8.40000000001717,-0.854598908079363
-8.30000000001718,-0.902171833748883
-8.20000000001718,-0.940730556673945
-8.10000000001719,-0.9698898108409
-8.0000000000172,-0.98935824662088
-7.9000000000172,-0.998941341838981
-7.80000000001721,-0.998543345375533
-7.70000000001724,-0.988168233879645
-7.60000000001725,-0.96791967203582
-7.50000000001725,-0.937999976780719
-7.40000000001726,-0.898708095819195
-7.30000000001726,-0.850436620637646
-7.20000000001727,-0.793667863859659
-7.1000000000173,-0.728969040137721
-7.00000000001731,-0.656986598731838
-6.90000000001731,-0.578439764402324
-6.80000000001732,-0.494113351153666
-6.70000000001733,-0.404849920632441
-6.60000000001733,-0.311541363529847
-6.50000000001734,-0.215119988104747
-6.40000000001737,-0.116549204867746
-6.30000000001738,-0.016813900501725
-6.20000000001738,0.083089402800174
-6.10000000001739,0.182162504254998
-6.00000000001739,0.279415498182225
-5.9000000000174,0.373876664814098
-5.80000000001743,0.464602179398319
-5.70000000001744,0.550685542583081
-5.60000000001745,0.631266637858791
-5.50000000001745,0.705540325558025
-5.40000000001746,0.772764487544908
-5.30000000001746,0.832267442214221
-5.20000000001747,0.883454655711969
-5.1000000000175,0.925814682321117
-5.00000000001751,0.958924274658172
-4.90000000001751,0.982452612621066
-4.80000000001752,0.996164608834308
-4.70000000001753,0.999923257564318
-4.60000000001753,0.99369100363543
-4.50000000001756,0.9775301176688
-4.40000000001757,0.951602073894916
-4.30000000001758,0.916165936756499
-4.20000000001758,0.871575772422208
-4.10000000001759,0.81827711107452
-4.00000000001759,0.756802495319428
-3.9000000000176,0.687766159196749
-3.80000000001763,0.611857890956666
-3.70000000001764,0.529836140923452
-3.60000000001764,0.442520443310675
-3.50000000001765,0.350783227706148
-3.40000000001766,0.255541102043901
-3.30000000001766,0.157745694160689
-3.20000000001767,0.058374143445217
-3.1000000000177,-0.041580662415605
-3.00000000001771,-0.141120008042338
-2.90000000001771,-0.239249329196784
-2.80000000001772,-0.33498815013921
-2.70000000001772,-0.427379880217806
-2.60000000001773,-0.515501371806272
-2.50000000001776,-0.598472144089725
-2.40000000001777,-0.675463180538048
-2.30000000001777,-0.745705212164877
-2.20000000001778,-0.808496403809126
-2.10000000001779,-0.863209366639894
-2.00000000001779,-0.909297426818278
-1.9000000000178,-0.946300087681661
-1.80000000001783,-0.973847630874144
-1.70000000001784,-0.99166481045017
-1.60000000001784,-0.999573603040984
-1.50000000001785,-0.997494986605317
-1.40000000001785,-0.985449729991495
-1.30000000001786,-0.963558185421971
-1.20000000001789,-0.93203908597371
-1.1000000000179,-0.891207360069555
-1.00000000001791,-0.841470984817571
-0.900000000017911,-0.783326909638617
-0.800000000017917,-0.717356090912006
-0.700000000017923,-0.644217687251399
-0.600000000017928,-0.564642473409832
-0.500000000017963,-0.479425538619967
-0.400000000017968,-0.3894183423252
-0.300000000017974,-0.295520206678511
-0.20000000001798,-0.198669330812682
-0.100000000017985,-0.099833416664724
0,0
0.099999999982003,0.099833416628922
0.199999999981969,0.19866933077739
0.299999999981964,0.295520206644109
0.399999999981958,0.389418342292033
0.499999999981952,0.479425538588365
0.599999999981947,0.564642473380135
0.699999999981941,0.644217687223879
0.799999999981907,0.717356090886917
0.899999999981901,0.783326909616233
0.999999999981895,0.841470984798115
1.09999999998189,0.891207360053221
1.19999999998188,0.932039085960662
1.29999999998188,0.963558185412345
1.39999999998187,0.985449729985379
1.49999999998184,0.99749498660277
1.59999999998183,0.999573603042036
1.69999999998183,0.99166481045481
1.79999999998182,0.973847630882325
1.89999999998182,0.946300087693293
1.99999999998181,0.909297426833251
2.09999999998178,0.863209366658074
2.19999999998177,0.808496403830318
2.29999999998176,0.74570521218887
2.39999999998176,0.675463180564602
2.49999999998175,0.598472144118575
2.59999999998175,0.515501371837105
2.69999999998174,0.427379880250337
2.79999999998171,0.33498815017314
2.8999999999817,0.239249329231749
2.9999999999817,0.141120008077988
3.09999999998169,0.041580662451584
3.19999999998168,-0.058374143409296
3.29999999998168,-0.157745694125157
3.39999999998165,-0.255541102009086
3.49999999998164,-0.350783227672426
3.59999999998163,-0.442520443278382
3.69999999998163,-0.529836140892912
3.79999999998162,-0.611857890928183
3.89999999998162,-0.687766159170629
3.99999999998161,-0.756802495295908
4.09999999998158,-0.818277111053821
4.19999999998157,-0.871575772404553
4.29999999998157,-0.916165936742067
4.39999999998156,-0.951602073883849
4.49999999998155,-0.977530117661209
4.59999999998155,-0.993691003631395
4.69999999998154,-0.999923257563872
4.79999999998151,-0.996164608837459
4.8999999999815,-0.982452612627782
4.9999999999815,-0.958924274668387
5.09999999998149,-0.925814682334728
5.19999999998149,-0.883454655728827
5.29999999998148,-0.832267442234168
5.39999999998145,-0.772764487567763
5.49999999998144,-0.705540325583544
5.59999999998144,-0.63126663788672
5.69999999998143,-0.550685542613139
5.79999999998142,-0.464602179430207
5.89999999998142,-0.373876664847471
5.99999999998141,-0.279415498216773
6.09999999998138,-0.182162504290406
6.19999999998137,-0.08308940283606
6.29999999998137,0.016813900465719
6.39999999998136,0.116549204831981
6.49999999998136,0.215119988069607
6.59999999998135,0.311541363495656
6.69999999998132,0.404849920599513
6.79999999998131,0.494113351122359
6.8999999999813,0.578439764372949
6.9999999999813,0.65698659870469
7.09999999998129,0.72896904011307
7.19999999998129,0.793667863837769
7.29999999998128,0.850436620618717
7.39999999998125,0.898708095803403
7.49999999998124,0.937999976768237
7.59999999998124,0.967919672026772
7.69999999998123,0.988168233874121
7.79999999998122,0.998543345373592
7.89999999998122,0.998941341840636
7.99999999998121,0.989358246626115
8.09999999998118,0.96988981084967
8.19999999998117,0.940730556686158
8.29999999998117,0.902171833764417
8.39999999998116,0.854598908098063
8.49999999998116,0.798487112634834
8.59999999998115,0.734397097886907
8.69999999998112,0.66296923009632
8.79999999998111,0.584917192907083
8.89999999998111,0.501020856474237
8.9999999999811,0.412118485258977
9.09999999998109,0.319098362367269
9.19999999998109,0.222889914118683
9.29999999998108,0.124454423525833
9.39999999998105,0.024775425472304
9.49999999998104,-0.075151120442906
9.59999999998104,-0.174326781204307
9.69999999998103,-0.271760626392688
9.79999999998103,-0.366479129234273
9.89999999998102,-0.457535893758444
9.99999999998099,-0.544021110873416
10.099999999981,-0.625070648878036
10.199999999981,-0.699874687579954
10.299999999981,-0.767685809751386
10.399999999981,-0.827826469074974
10.499999999981,-0.879695759962615
10.599999999981,-0.922775421605467
10.6999999999809,-0.956635016264629
10.7999999999809,-0.980936230062782
10.8999999999809,-0.995436253304555
10.9999999999809,-0.999990206550788
11.0999999999809,-0.994552588205981
11.1999999999809,-0.979177729155197
11.2999999999809,-0.954019249907819
11.3999999999809,-0.919328525672211
11.4999999999808,-0.875452174697687
11.5999999999808,-0.822828594979598
11.6999999999808,-0.761983583931446
11.7999999999808,-0.693525084790936
11.8999999999808,-0.61813711225211
11.9999999999808,-0.536572918016648
12.0999999999808,-0.449647464551767
12.1999999999808,-0.358229282254777
12.2999999999808,-0.263231791384354
12.3999999999808,-0.16560417546728
12.4999999999808,-0.0663218973704
12.5999999999808,0.033623047201901
12.6999999999807,0.133232041400834
12.7999999999807,0.231509825082775
12.8999999999807,0.327474439119464
12.9999999999807,0.420167036809129
13.0999999999807,0.508661464355754
13.1999999999807,0.592073514691662
13.2999999999807,0.669569762182234
13.3999999999807,0.740375889939442
13.4999999999806,0.803784426540106
13.5999999999806,0.859161814846589
13.6999999999806,0.905954742300263
13.7999999999806,0.943695669437696
13.8999999999806,0.972007501390423
13.9999999999806,0.990607355692216
14.0999999999806,0.999309388747196
14.1999999999806,0.998026652717581
14.2999999999806,0.986771964277763
14.3999999999806,0.965657776554327
14.4999999999806,0.934895055531583
14.5999999999805,0.894791172149199
14.6999999999805,0.845746831153328
14.7999999999805,0.788252067387307
14.8999999999805,0.722881349525444
14.9999999999805,0.650287840171929
15.0999999999805,0.571196869675997
15.1999999999805,0.486398688870845
15.2999999999805,0.396740573148552
15.3999999999805,0.303118356764331
15.4999999999804,0.206467481956929
15.5999999999804,0.10775365231889
15.6999999999804,0.007963183805502
15.7999999999804,-0.091906850208193
15.8999999999804,-0.190858581354972
15.9999999999804,-0.287903316646285
16.0999999999804,-0.382071417165879
16.1999999999804,-0.472421986381172
16.2999999999804,-0.558052271270491
16.3999999999804,-0.638106682332832
16.4999999999804,-0.711785342355328
16.5999999999803,-0.778352078521946
16.6999999999803,-0.837141778008983
16.7999999999803,-0.887567033572436
16.8999999999803,-0.929124012727088
16.9999999999803,-0.961397491874137
17.0999999999803,-0.98406500507814
17.1999999999803,-0.996900066040046
17.2999999999803,-0.99977443107343
17.3999999999803,-0.992659380473021
17.4999999999802,-0.975626005472492
17.5999999999802,-0.948844497924363
17.6999999999802,-0.912582449799266
17.7999999999802,-0.867202179495426
17.8999999999802,-0.813157111673015
17.9999999999802,-0.750987246784757
18.0999999999802,-0.681313765570006
18.1999999999802,-0.604832822422068
18.2999999999802,-0.52230858964364
18.3999999999802,-0.434565622089758
18.4999999999802,-0.342480618488251
18.5999999999801,-0.246973661755879
18.6999999999801,-0.148999025833854
18.7999999999801,-0.049535640898228
18.8999999999801,0.050422687786949
18.9999999999801,0.149877209643282
19.0999999999801,0.247834207963678
19.1999999999801,0.343314928801199
19.2999999999801,0.435365360354941
19.3999999999801,0.523065765140697
19.49999999998,0.605539869703723
19.59999999998,0.681963620053538
19.69999999998,0.75157341533898
19.79999999998,0.813673737495497
19.89999999998,0.867644100631723
19.99999999998,0.912945250719462
20.09999999998,0.949124553641592
20.19999999998,0.9758205177626
20.29999999998,0.992766405833503
20.39999999998,0.999792900142261
20.49999999998,0.996829794280393
20.5999999999799,0.983906694622203
20.6999999999799,0.961152724507658
20.7999999999799,0.928795234084683
20.8999999999799,0.88715752870162
20.9999999999799,0.836655638547062
21.0999999999799,0.777794161813727
21.1999999999799,0.711161222920137
21.2999999999799,0.637422596165757
21.3999999999799,0.557315053534387
21.4999999999798,0.471639003111965
21.5999999999798,0.381250491673576
21.6999999999798,0.287052651347042
21.7999999999798,0.189986675815239
21.8999999999798,0.091022416219965
21.9999999999798,-0.008851309270197
22.0999999999798,-0.108636595403984
22.1999999999798,-0.20733642058698
22.2999999999798,-0.303964608791778
22.3999999999798,-0.397555683102871
22.4999999999797,-0.487174512442812
22.5999999999797,-0.571925655092935
22.6999999999797,-0.650962305650856
22.7999999999797,-0.723494756030243
22.8999999999797,-0.788798285962948
22.9999999999797,-0.846220404164358
23.0999999999797,-0.895187367810634
23.1999999999797,-0.935209915187339
23.2999999999797,-0.965888154230803
23.3999999999797,-0.986915558117369
23.4999999999796,-0.998082027978136
23.5999999999796,-0.999275992137402
23.6999999999796,-0.990485520899958
23.7999999999796,-0.971798445748666
23.8999999999796,-0.943401481761321
23.9999999999796,-0.90557836201528
24.0999999999796,-0.858707002620391
24.1999999999796,-0.803255726706116
24.2999999999796,-0.739778585091636
24.3999999999796,-0.668909820393209
24.4999999999795,-0.591357529881627
24.5999999999795,-0.507896590408256
24.6999999999795,-0.419360916091818
24.7999999999795,-0.32663512612408
24.8999999999795,-0.230645705947328
24.9999999999795,-0.132351750118085
25.0999999999795,-0.032735379351334
25.1999999999795,0.06720807250499
25.2999999999795,0.166480003516908
25.3999999999795,0.264088521364657
25.4999999999794,0.35905835400299
25.5999999999794,0.450440594257037
25.6999999999794,0.537322180989132
25.7999999999794,0.618835022103861
25.8999999999794,0.694164668237415
25.9999999999794,0.762558450466272
26.0999999999794,0.823333000726383
26.1999999999794,0.875881079800941
26.2999999999794,0.919677644653921
26.3999999999794,0.954285094486531
26.4999999999793,0.979357643099741
26.5999999999793,0.994644773875702
26.6999999999793,0.999993742856947
26.7999999999793,0.995351104913551
26.8999999999793,0.98076324774919
26.9999999999793,0.956375928410548
27.0999999999793,0.922432816931078
27.1999999999793,0.879273061660598
27.2999999999793,0.827327900607027
27.3999999999793,0.767116352648835
27.4999999999793,0.69924003166993
27.5999999999792,0.624377135432604
27.6999999999792,0.543275669249676
27.7999999999792,0.456745972162691
27.8999999999792,0.365652620301979
27.9999999999792,0.270905788327896
28.0999999999792,0.173452155266388
28.1999999999792,0.074265445605119
28.2999999999792,-0.025663299839744
28.3999999999792,-0.125335626075767
28.4999999999791,-0.223755640166464
28.5999999999791,-0.319939961864426
28.6999999999791,-0.412927549221531
28.7999999999791,-0.501789301002514
28.8999999999791,-0.585637339957371
28.9999999999791,-0.663633884197341
29.0999999999791,-0.734999618034589
29.1999999999791,-0.799021478647029
29.2999999999791,-0.855059780766214
29.3999999999791,-0.902554608201169
29.4999999999791,-0.941031408335867
29.599999999979,-0.9701057337021
29.699999999979,-0.989487083251504
29.799999999979,-0.998981804946002
29.899999999979,-0.998495030664966
29.999999999979,-0.988031624096102
30.099999999979,-0.967696132139102
30.199999999979,-0.937691740307583
30.299999999979,-0.89831824256659
30.3999999999789,-0.84996904589042
30.4999999999789,-0.793127239470112
30.5999999999789,-0.728360767846029
30.6999999999789,-0.656316756193688
30.7999999999789,-0.577715044462937
30.8999999999789,-0.493340994975116
30.9999999999789,-0.404037645342356
31.0999999999789,-0.310697285114451
31.1999999999789,-0.214252540316525
31.2999999999789,-0.11566705495823
31.3999999999789,-0.015925862621238
31.4999999999789,0.083974455670676
31.5999999999788,0.183035728959793
31.6999999999788,0.280268169748711
31.7999999999788,0.374700263629814
31.8999999999788,0.465388476336195
31.9999999999788,0.551426681224003
32.0999999999788,0.631955212990447
32.1999999999788,0.706169457165312
32.2999999999788,0.773327889552769
32.3999999999787,0.832759485296014
32.4999999999787,0.883870423535887
32.5999999999787,0.926150020672508
32.6999999999787,0.959175832947064
32.7999999999787,0.98261787736019
32.8999999999787,0.99624192875302
32.9999999999787,0.99991186010755
33.0999999999787,0.993591002682805
33.1999999999787,0.977342512396774
33.2999999999787,0.951328738793356
33.3999999999787,0.915809602899389
33.4999999999787,0.871140000179657
33.5999999999787,0.817766254538731
33.6999999999786,0.756221658800057
33.7999999999786,0.687121146220283
33.8999999999786,0.61115514627953
33.9999999999786,0.529082686138185
34.0999999999786,0.441723806688431
34.1999999999786,0.349951368976724
34.2999999999786,0.254682332864745
34.3999999999785,0.156868595069596
34.4999999999785,0.057487478126348
34.5999999999785,-0.042468034695505
34.6999999999785,-0.141999220952747
34.7999999999785,-0.24011159793293
34.8999999999785,-0.33582485919691
34.9999999999785,-0.428182669476734
35.0999999999785,-0.516262220061495
35.1999999999785,-0.599183449197029
35.2999999999785,-0.676117835371902
35.3999999999785,-0.746296675630581
35.4999999999785,-0.809018766199243
35.5999999999784,-0.863657408682093
35.6999999999784,-0.909666671824562
35.7999999999784,-0.946586846278
35.8999999999784,-0.974049037863439
35.9999999999784,-0.991778853440352
36.0999999999784,-0.999599142552191
36.1999999999784,-0.997431767455196
36.2999999999784,-0.985298383844896
36.3999999999783,-0.963320224479571
36.4999999999783,-0.931716887862571
36.5999999999783,-0.890804144086705
36.6999999999783,-0.840990779763827
36.7999999999783,-0.782774513564141
36.8999999999783,-0.716737023175775
36.9999999999783,-0.64353813337362
37.0999999999783,-0.563909223268201
37.1999999999783,-0.478645918607493
37.2999999999783,-0.388600142147364
37.3999999999783,-0.294671601521028
37.4999999999783,-0.197798799657775
37.5999999999782,-0.098949657571933
37.6999999999782,0.000888156783932
37.7999999999782,0.100717096970826
37.8999999999782,0.199539705217433
37.9999999999782,0.296368578688565
38.0999999999782,0.390236235287869
38.1999999999782,0.480204780419125
38.2999999999782,0.565375278119007
38.3999999999781,0.644896732928169
38.4999999999781,0.717974592756431
38.5999999999781,0.783878687784718
38.6999999999781,0.841950526080505
38.7999999999781,0.891609873031538
38.8999999999781,0.932360548858279
38.9999999999781,0.963795386278245
39.0999999999781,0.985600298786926
39.1999999999781,0.997557418906273
39.2999999999781,0.999547275044552
39.3999999999781,0.991549985216986
39.4999999999781,0.973645455699982
39.5999999999781,0.946012582634022
39.699999999978,0.90892746455258
39.799999999978,0.862760643696794
39.899999999978,0.807973403679943
39.999999999978,0.74511316049402
40.099999999978,0.674807992910107
40.199999999978,0.597760366922902
40.299999999978,0.514740116942735
40.399999999978,0.426576753864515
40.4999999999779,0.334151176869208
40.5999999999779,0.238386871770318
40.6999999999779,0.140240683848923
40.7999999999779,0.040693257371916
40.8999999999779,-0.059260762681349
40.9999999999779,-0.158622668782877
41.0999999999779,-0.256399669611638
41.1999999999779,-0.351614809696103
41.2999999999779,-0.443316730830488
41.3999999999779,-0.530589177731443
41.4999999999779,-0.612560152957969
41.5999999999778,-0.688410629621586
41.6999999999778,-0.757382734832346
41.7999999999778,-0.818787322114108
41.8999999999778,-0.872010857128412
41.9999999999778,-0.916521547906755
42.0999999999778,-0.951874658340159
42.1999999999778,-0.977716951835358
42.2999999999778,-0.993790220738071
42.3999999999778,-0.999933866258548
42.4999999999777,-0.996086503121561
42.5999999999777,-0.982286572907806
42.6999999999777,-0.958671959958328
42.7999999999777,-0.925478613679766
42.8999999999777,-0.883038191015873
42.9999999999777,-0.831774742640983
43.0999999999777,-0.772200475985788
43.1999999999777,-0.704910637430083
43.2999999999777,-0.630577564797655
43.3999999999777,-0.549943969579
43.4999999999777,-0.463815516003619
43.5999999999776,-0.373052771109382
43.6999999999776,-0.278562606241046
43.7999999999776,-0.181289135891706
43.8999999999776,-0.082204284422757
43.9999999999776,0.017701925083021
44.0999999999776,0.117431262804847
44.1999999999776,0.215987266166343
44.2999999999776,0.312385196160175
44.3999999999776,0.40566187653482
44.4999999999776,0.494885317533117
44.5999999999775,0.579164028025961
44.6999999999775,0.657655922996944
44.7999999999775,0.729576737377488
44.8999999999775,0.794207862164145
44.9999999999775,0.850903524522293
45.0999999999775,0.899097240134725
45.1999999999775,0.938307473325765
45.2999999999775,0.968142448406549
45.3999999999775,0.988304064168201
45.4999999999775,0.998590872410574
45.5999999999774,0.99890009074608
45.6999999999774,0.989228629567323
45.7999999999774,0.96967312291744
45.8999999999774,0.940428962954686
45.9999999999774,0.901788347658574
46.0999999999774,0.854137361284255
46.1999999999774,0.797952116736258
46.2999999999774,0.733793998405754
46.3999999999774,0.662304053003209
46.4999999999773,0.58419658443167
46.5999999999773,0.500252016698207
46.6999999999773,0.411309096175227
46.7999999999773,0.318256511123976
46.8999999999773,0.222024012215218
46.9999999999773,0.123573122767759
47.0999999999773,0.023887531525449
47.1999999999773,-0.076036736035696
47.2999999999773,-0.175201269664775
47.3999999999773,-0.272615250121204
47.4999999999773,-0.367305349113043
47.5999999999772,-0.458325454471526
47.6999999999772,-0.544766123391208
47.7999999999772,-0.625763669281705
47.8999999999772,-0.700508791438707
47.9999999999772,-0.768254661309075
48.0999999999772,-0.828324384554871
48.1999999999772,-0.88011776435782
48.2999999999772,-0.923117298387576
48.3999999999772,-0.956893349513853
48.4999999999772,-0.981108438598676
48.5999999999771,-0.995520616476354
48.6999999999771,-0.999985881429566
48.7999999999771,-0.994459618006919
48.8999999999771,-0.978997042805799
48.9999999999771,-0.953752652766358
49.0999999999771,-0.918978681489187
49.1999999999771,-0.875022579000543
49.2999999999771,-0.822323540146534
49.3999999999771,-0.761408116303405
49.499999999977,-0.692884954250254
49.599999999977,-0.617438714771532
49.699999999977,-0.535823231752917
49.799999999977,-0.448853980122239
49.899999999977,-0.357399927893579
49.999999999977,-0.262374853726116
50.099999999977,-0.164728216749818
50.199999999977,-0.065435669883693
50.299999999977,0.034510688565781
50.399999999977,0.134112227622822
50.499999999977,0.232373761633065
50.599999999977,0.328313493829624
50.6999999999769,0.42097282612185
50.7999999999769,0.509425937090582
50.8999999999769,0.592789032489709
50.9999999999769,0.670229175826226
51.0999999999769,0.740972610786198
51.1999999999769,0.804312492352175
51.2999999999769,0.859615949364933
51.3999999999769,0.90633040796289
51.4999999999768,0.943989112717476
51.5999999999768,0.972215790299115
51.6999999999768,0.990728409075899
51.7999999999768,0.99934199708047
51.8999999999768,0.997970490188758
51.9999999999768,0.986627592044265
52.0999999999768,0.965426637135789
52.1999999999768,0.934579458396681
52.2999999999768,0.894394270640162
52.3999999999768,0.845272590978846
52.4999999999768,0.78770522699844
52.5999999999767,0.722267372770597
52.6999999999767,0.649612861703882
52.7999999999767,0.570467633656508
52.8999999999767,0.485622481585146
52.9999999999767,0.395925150203235
53.0999999999767,0.302271865595949
53.1999999999767,0.205598380425423
53.2999999999767,0.106870624199475
53.3999999999767,0.007075052023257
53.4999999999766,-0.092791211734047
53.5999999999766,-0.19173033637643
53.6999999999766,-0.288753754875362
53.7999999999766,-0.382892041304882
53.8999999999766,-0.473204597024965
53.9999999999766,-0.558789048832218
54.0999999999766,-0.638790265174642
54.1999999999766,-0.712408900343409
54.2999999999766,-0.778909381271041
54.3999999999766,-0.837627257134223
54.4999999999766,-0.88797583832688
54.5999999999765,-0.929452058468762
54.6999999999765,-0.961641500878429
54.7999999999765,-0.984222539287731
54.8999999999765,-0.996969551425196
54.9999999999765,-0.99975517335914
55.0999999999765,-0.992551572076003
55.1999999999765,-0.975430723578612
55.2999999999765,-0.948563693725754
55.3999999999765,-0.912218928998658
55.4999999999764,-0.86675957427251
55.5999999999764,-0.812639844392843
55.6999999999764,-0.750400485811022
55.7999999999764,-0.680663373624399
55.8999999999764,-0.60412529800592
55.9999999999764,-0.521551002107039
56.0999999999764,-0.433765540996971
56.1999999999764,-0.341646037985062
56.2999999999764,-0.246112920694772
56.3999999999764,-0.148120724455015
56.4999999999764,-0.048648554898706
56.5999999999764,0.051309694937077
56.6999999999763,0.150755275261778
56.7999999999763,0.248694558709106
56.8999999999763,0.344148968333331
56.9999999999763,0.436164755226495
57.0999999999763,0.523822528062335
57.1999999999763,0.606246439350483
57.2999999999763,0.682612936615072
57.3999999999762,0.752158991058821
57.4999999999762,0.814189721494639
57.5999999999762,0.868085337368623
57.6999999999762,0.913307331502482
57.7999999999762,0.949403860679234
57.8999999999762,0.976014260311273
57.9999999999762,0.992872648081702
58.0999999999762,0.999810580552562
58.1999999999762,0.996758736195982
58.2999999999762,0.983747608031966
58.3999999999762,0.960907198952221
58.4999999999762,0.928465722774235
58.5999999999762,0.886747324004254
58.6999999999761,0.836168839092518
58.7999999999761,0.777235631541257
58.8999999999761,0.710536542479564
58.9999999999761,0.636738007157569
59.0999999999761,0.556577396145658
59.1999999999761,0.470855647771486
59.2999999999761,0.380429265408967
59.3999999999761,0.286201759579704
59.499999999976,0.189114620374419
59.599999999976,0.090137910395335
59.699999999976,-0.009739427788788
59.799999999976,-0.109519452829872
59.899999999976,-0.208205195700597
59.999999999976,-0.30481062107937
60.099999999976,-0.398370479489288
60.199999999976,-0.487949951751949
60.299999999976,-0.572653989391514
60.399999999976,-0.651636257663321
60.499999999976,-0.724107591850866
60.599999999976,-0.789343882338784
60.6999999999759,-0.846693309676756
60.7999999999759,-0.895582857344054
60.8999999999759,-0.935524037141103
60.9999999999759,-0.966117770002172
61.0999999999759,-0.987058373461456
61.1999999999759,-0.998136615931232
61.2999999999759,-0.999241807274724
61.3999999999759,-0.990362904785357
61.4999999999758,-0.971588623521827
61.5999999999758,-0.943106549896567
61.6999999999758,-0.905201267374319
61.7999999999758,-0.858251513008224
61.8999999999758,-0.802726393224383
61.9999999999758,-0.739180696665513
62.0999999999758,-0.668249350926235
62.1999999999758,-0.590641078566351
62.2999999999758,-0.507131315789415
62.3999999999758,-0.418554464540437
62.4999999999758,-0.325795555437483
62.5999999999758,-0.22978140483829
62.6999999999757,-0.131471354397615
62.7999999999757,-0.031847685642424
62.8999999999757,0.068094194660261
62.9999999999757,0.167355700278849
63.0999999999757,0.26494504306069
63.1999999999757,0.359887142551457
63.2999999999757,0.451233368676723
63.3999999999756,0.538071020140068
63.4999999999756,0.619532443832831
63.5999999999756,0.694803704137016
63.6999999999756,0.763132715501034
63.7999999999756,0.823836757029903
63.8999999999756,0.876309294006756
63.9999999999756,0.920026038187224
64.0999999999756,0.954550186314314
64.1999999999756,0.979536784512093
64.2999999999756,0.99473617495084
64.3999999999756,0.999996490345542
64.4999999999756,0.995265171363604
64.5999999999756,0.980589491780327
64.6999999999755,0.95611608613498
64.7999999999755,0.922089484606927
64.8999999999755,0.878849669750942
64.9999999999755,0.826828679503883
65.0999999999755,0.766546290404446
65.1999999999755,0.698604824157804
65.2999999999755,0.623683129436252
65.3999999999755,0.542529799047586
65.4999999999754,0.455955690243345
65.5999999999754,0.364825822901106
65.6999999999754,0.270050736531823
65.7999999999754,0.17257739247002
65.8999999999754,0.073379712149158
65.9999999999754,-0.026551153999362
66.0999999999754,-0.126216729793794
66.1999999999754,-0.22462118974583
66.2999999999754,-0.320781309019819
66.3999999999754,-0.413736287490286
66.4999999999754,-0.502557349739184
66.5999999999754,-0.586357025072861
66.6999999999753,-0.664298014835853
66.7999999999753,-0.735601558422358
66.8999999999753,-0.799555214394654
66.9999999999753,-0.855519978962534
67.0999999999753,-0.902936670697928
67.1999999999753,-0.94133151769089
67.2999999999753,-0.970320891321908
67.3999999999753,-0.989615139352291
67.4999999999752,-0.99902148003354
67.5999999999752,-0.998445928318891
67.6999999999752,-0.987894234930824
67.7999999999752,-0.967471828901748
67.8999999999752,-0.937382764161954
67.9999999999752,-0.897927680700212
68.0999999999752,-0.849500800668334
68.1999999999752,-0.792585989443809
68.2999999999752,-0.727751921006858
68.3999999999752,-0.655646395938009
68.4999999999752,-0.576989868808831
68.5999999999751,-0.492568249638034
68.6999999999751,-0.403225051338247
68.7999999999751,-0.309852961613969
68.8999999999751,-0.213384923521017
68.9999999999751,-0.11478481380792
69.0999999999751,-0.01503781217807
69.1999999999751,0.084859442300224
69.2999999999751,0.183908809281828
69.3999999999751,0.281120620233287
69.499999999975,0.375523566873497
69.599999999975,0.466174406165095
69.699999999975,0.552167384887063
69.799999999975,0.632643289621511
69.899999999975,0.706798031730129
69.999999999975,0.773890681542049
70.099999999975,0.83325087147827
